<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
ارفع-ت,13931105,290.89,320,291,308.79,146766,397458845.00,37,304
ارفع-ت,13931106,302.18,317,294,299.10,138941,364486479.00,67,309
ارفع-ت,13931107,289.63,306,290,299.90,40601,106761537.00,28,299
ارفع-ت,13931108,300.92,314,300,307.54,679583,1832658065.00,153,300
ارفع-ت,13931111,319.28,323,317,320.42,230987,648981521.00,127,308
ارفع-ت,13931112,321.56,324,307,310.84,298781,814615730.00,109,320
ارفع-ت,13931113,311.30,312,299,305.03,253526,678300235.00,78,311
ارفع-ت,13931114,307.88,314,302,304.00,408507,1089277863.00,92,305
ارفع-ت,13931115,308.34,313,298,307.77,200093,540119702.00,90,304
ارفع-ت,13931118,317.57,323,303,315.86,710656,1968646522.00,239,308
ارفع-ت,13931119,325.67,332,320,329.43,1180608,3410567524.00,284,316
ارفع-ت,13931120,333.99,334,313,314.15,410019,1129799521.00,106,329
ارفع-ت,13931121,301.04,319,301,306.51,132076,354983436.00,43,314
ارفع-ت,13931125,318.03,319,303,305.83,233360,625859552.00,78,307
ارفع-ت,13931126,302.18,304,299,301.95,157833,417870116.00,62,306
ارفع-ت,13931127,302.18,307,299,302.86,165342,439210524.00,61,302
ارفع-ت,13931128,298.76,305,296,298.99,185456,486231437.00,94,303
ارفع-ت,13931129,0,0,0,298.99,0,0.00,0,299
ارفع-ت,13931202,0,0,0,298.99,0,0.00,0,299
ارفع-ت,13931203,273.10,282,272,293.17,180226,431975161.00,49,299
ارفع-ت,13931204,272.53,284,268,278.35,616566,1481695488.00,218,293
ارفع-ت,13931205,268.08,268,257,270.71,375039,862350028.00,118,278
ارفع-ت,13931206,257.48,260,257,257.36,181000,408444781.00,109,271
ارفع-ت,13931209,245.16,262,245,244.94,411239,883271745.00,182,257
ارفع-ت,13931210,246.30,257,239,253.94,447499,996678982.00,163,245
ارفع-ت,13931211,261.81,267,262,265.46,621018,1445776615.00,134,254
ارفع-ت,13931212,257.71,270,257,262.95,262302,604768276.00,117,265
ارفع-ت,13931213,257.71,263,255,258.50,153694,348490911.00,61,263
ارفع-ت,13931216,261.13,261,246,250.64,197863,434836651.00,78,259
ارفع-ت,13931217,250.86,251,242,245.51,156058,336000236.00,85,251
