<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
جهرم-ت,13920612,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920613,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920616,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920617,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920618,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920619,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920620,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920623,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920624,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920625,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920626,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920627,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920630,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920631,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920701,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920702,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920703,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920706,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920707,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920708,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920709,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920710,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920713,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920714,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920715,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920716,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920717,0,0,0,798.86,0,0.00,0,799
