<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
شپنا-ت,13880126,496.57,497,497,496.57,1671689,9878010301.00,66,512
شپنا-ت,13880129,496.49,509,488,498.33,3490932,20702555623.00,478,497
شپنا-ت,13880130,0,0,0,498.33,0,0.00,0,498
شپنا-ت,13880131,0,0,0,498.33,0,0.00,0,498
شپنا-ت,13880201,0,0,0,498.33,0,0.00,0,498
شپنا-ت,13880202,0,0,0,498.33,0,0.00,0,498
شپنا-ت,13880205,0,0,0,498.33,0,0.00,0,498
شپنا-ت,13880206,554.55,555,513,529.93,15352749,96814762812.00,2019,498
شپنا-ت,13880207,531.95,534,514,518.67,3132402,19333062639.00,574,530
شپنا-ت,13880208,513.46,513,503,505.48,4000444,24062115856.00,754,519
شپنا-ت,13880209,496.23,518,494,507.33,4757523,28723341088.00,501,505
شپنا-ت,13880212,522.54,523,523,520.69,1458969,9071869242.00,114,507
شپنا-ت,13880213,536.23,536,536,527.33,713415,4552301115.00,39,521
شپنا-ت,13880214,543.13,543,543,543.13,1671794,10804804622.00,50,527
شپنا-ت,13880215,559.34,559,544,558.92,14111565,93858496282.00,1996,543
شپنا-ت,13880216,570.60,576,561,572.37,5480993,37330916606.00,877,559
شپنا-ت,13880219,589.51,590,590,589.51,1736500,12181547500.00,158,572
شپنا-ت,13880220,607.16,607,597,605.90,8264583,59586756683.00,943,590
شپنا-ت,13880221,596.66,603,588,590.52,3023355,21246002904.00,429,606
شپنا-ت,13880222,580.02,590,573,573.88,7445628,50843550284.00,730,591
شپنا-ت,13880223,571.36,588,567,579.18,2159061,14879331102.00,501,574
شپنا-ت,13880226,573.88,574,562,562.20,3075203,20573964320.00,400,579
شپنا-ت,13880227,551.61,561,546,551.19,2177653,14282459794.00,446,562
شپنا-ت,13880228,555.98,565,546,552.62,2215601,14569846395.00,392,551
شپنا-ت,13880229,550.44,559,536,545.48,1886542,12244942124.00,375,553
شپنا-ت,13880230,546.23,562,546,560.44,3169249,21134390917.00,334,545
شپنا-ت,13880302,577.24,577,577,561.36,90435,621198015.00,11,560
شپنا-ت,13880303,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880304,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880305,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880306,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880309,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880310,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880311,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880312,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880313,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880316,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880317,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880318,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880319,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880320,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880323,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880324,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880325,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880326,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880327,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880330,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880331,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880401,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880402,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880403,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880406,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880407,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880408,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880409,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880410,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880413,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880414,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880416,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880420,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880421,0,0,0,561.36,0,0.00,0,561
شپنا-ت,13880422,519.51,520,501,505.31,8253549,49627687413.00,901,561
شپنا-ت,13880423,515.90,520,505,512.37,1343420,8218267149.00,299,505
