<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
جم-ت,13950422,2518.49,2519,2460,2518.49,25743,240250084.00,26,2519
جم-ت,13950423,2503.04,2516,2476,2513.96,1082465,10219607859.00,61,2518
جم-ت,13950426,2511.03,2513,2479,2512.63,152935,1438039755.00,56,2514
جم-ت,13950427,0,0,0,2512.63,0,0.00,0,2513
جم-ت,13950428,0,0,0,2512.63,0,0.00,0,2513
جم-ت,13950429,0,0,0,2512.63,0,0.00,0,2513
جم-ت,13950430,0,0,0,2512.63,0,0.00,0,2513
جم-ت,13950502,0,0,0,2512.63,0,0.00,0,2513
جم-ت,13950503,2512.63,2596,2512,2524.03,1433303,11425729919.00,99,2513
جم-ت,13950504,2545.56,2546,2501,2518.64,2252953,17922768342.00,145,2524
جم-ت,13950505,2532.89,2533,2501,2517.69,79867,631929663.00,29,2519
جم-ت,13950506,2574.05,2596,2501,2518.33,430921,3429508398.00,54,2518
جم-ت,13950510,2523.39,2523,2470,2504.71,399354,3121772592.00,59,2518
جم-ت,13950511,2525.93,2533,2485,2518.64,750623,5993023055.00,40,2505
جم-ت,13950512,2473.37,2539,2473,2512.63,1572042,12475988442.00,98,2519
جم-ت,13950513,2544.61,2545,2504,2512.63,82297,653391910.00,20,2513
جم-ت,13950516,2501.23,2549,2501,2516.11,237713,1900457781.00,55,2513
جم-ت,13950517,2548.72,2580,2533,2541.76,1468723,11791143782.00,88,2516
جم-ت,13950518,2570.88,2668,2571,2645.29,1642476,13722573812.00,130,2542
جم-ت,13950519,2593.36,2644,2593,2643.39,55817,458352155.00,36,2645
جم-ت,13950520,2594.63,2596,2555,2573.10,1820202,14793059253.00,66,2643
جم-ت,13950523,2569.30,2628,2549,2580.70,1367652,11147692038.00,87,2573
جم-ت,13950524,2551.25,2606,2551,2580.07,69314,562082222.00,25,2581
جم-ت,13950525,2577.53,2580,2552,2578.48,83830,676866510.00,27,2580
جم-ت,13950526,2596.21,2602,2590,2584.50,410761,3368171791.00,37,2578
جم-ت,13950527,2549.35,2596,2549,2584.50,74965,611398165.00,21,2584
جم-ت,13950530,2564.55,2596,2565,2584.50,12010,97656953.00,19,2584
جم-ت,13950531,2565.82,2611,2566,2583.87,98625,803065651.00,19,2584
جم-ت,13950601,2564.55,2593,2556,2583.87,8322823,67921431672.00,65,2584
جم-ت,13950602,2596.21,2596,2577,2583.87,9120,74264680.00,7,2584
جم-ت,13950603,2570.88,2644,2561,2598.75,887856,7303076448.00,85,2584
جم-ت,13950606,2566.45,2660,2566,2619.01,559372,4668701770.00,112,2599
جم-ت,13950607,2581.02,2647,2575,2637.06,1670284,13911081273.00,49,2619
جم-ت,13950608,2568.35,2642,2568,2634.52,136607,1128143262.00,47,2637
جم-ت,13950609,2580.70,2620,2569,2632.31,47179,384330267.00,22,2635
جم-ت,13950610,2596.21,2615,2572,2630.09,62295,509955516.00,31,2632
جم-ت,13950613,2579.12,2609,2571,2629.46,11488,93555872.00,20,2630
جم-ت,13950614,2608.88,2609,2584,2628.51,28252,231309590.00,29,2629
جم-ت,13950615,2581.97,2584,2579,2627.56,28779,234746651.00,11,2629
جم-ت,13950616,2580.70,2596,2580,2625.66,51233,418051043.00,21,2628
جم-ت,13950617,2589.88,2609,2587,2621.86,148064,1213700562.00,30,2626
جم-ت,13950620,2606.34,2606,2584,2620.91,32736,267364875.00,12,2622
جم-ت,13950621,2583.55,2596,2584,2618.69,84133,687775986.00,34,2621
جم-ت,13950623,2583.55,2591,2584,2613.31,186867,1525051900.00,29,2619
جم-ت,13950624,2596.21,2685,2591,2646.55,1294464,10820274014.00,183,2613
جم-ت,13950627,2596.21,2597,2587,2644.65,44422,363976272.00,25,2647
جم-ت,13950628,2611.73,2628,2590,2644.34,23650,195986268.00,14,2645
جم-ت,13950629,2586.71,2644,2587,2642.12,2586114,21580172921.00,28,2644
جم-ت,13950631,2658.90,2764,2588,2699.43,1529580,13040546734.00,144,2642
جم-ت,13950703,2666.50,2677,2632,2696.90,92811,781580242.00,35,2699
جم-ت,13950704,2627.87,2656,2628,2694.36,47060,391497400.00,23,2697
جم-ت,13950705,2617.43,2694,2613,2693.41,4089760,34791219546.00,114,2694
جم-ت,13950706,2627.87,2656,2628,2688.66,91421,759654740.00,25,2693
جم-ت,13950707,2653.84,2654,2628,2685.50,63652,528415858.00,18,2689
جم-ت,13950710,2634.52,2644,2616,2684.23,27579,229129989.00,15,2685
جم-ت,13950711,2621.54,2659,2621,2682.65,36180,300507933.00,18,2684
جم-ت,13950712,2622.81,2653,2619,2669.03,264392,2190042670.00,25,2683
جم-ت,13950713,2615.84,2640,2597,2657.95,256786,2123860624.00,43,2669
جم-ت,13950714,2596.53,2618,2596,2654.15,75400,618835925.00,31,2658
جم-ت,13950717,2596.21,2764,2596,2682.01,420640,3631682458.00,69,2654
جم-ت,13950718,2742.80,2743,2629,2681.70,18632,156489387.00,13,2682
جم-ت,13950719,2606.98,2634,2607,2660.80,363624,3001682283.00,41,2682
جم-ت,13950721,0,0,0,2660.80,0,0.00,0,2661
جم-ت,13950724,2627.87,2639,2623,2658.90,76967,639759190.00,32,2661
جم-ت,13950725,2621.54,2641,2602,2654.47,138538,1146282826.00,35,2659
جم-ت,13950726,2615.21,2634,2607,2649.09,151573,1250020545.00,32,2654
جم-ت,13950727,2627.87,2754,2628,2720.01,1017890,8783627343.00,173,2649
جم-ت,13950728,2753.25,2834,2691,2765.28,2549594,22269036643.00,167,2720
جم-ت,13950801,2694.36,2694,2660,2761.48,51833,438563732.00,28,2765
جم-ت,13950802,2694.36,2694,2660,2749.77,142589,1201113461.00,43,2761
جم-ت,13950803,2659.54,2691,2660,2738.06,177005,1495217332.00,57,2750
جم-ت,13950804,2661.12,2691,2660,2736.16,27436,230633390.00,17,2738
جم-ت,13950805,2675.37,2682,2669,2723.81,226901,1915773890.00,72,2736
جم-ت,13950806,0,0,0,2723.81,0,0.00,0,2724
جم-ت,13950807,0,0,0,2723.81,0,0.00,0,2724
جم-ت,13950808,2687.71,2818,2688,2773.52,1238543,10849478243.00,128,2724
جم-ت,13950809,2770.35,2818,2709,2770.98,258996,2259360115.00,42,2774
جم-ت,13950810,2754.52,2755,2688,2769.40,24456,208643276.00,22,2771
جم-ت,13950811,2687.08,2688,2667,2762.12,86171,726515004.00,29,2769
جم-ت,13950812,2665.87,2706,2664,2755.47,96610,818527208.00,30,2762
جم-ت,13950815,2679.17,2740,2679,2752.62,45565,386398055.00,14,2755
جم-ت,13950816,2738.37,2738,2682,2742.49,221186,1886249104.00,52,2753
جم-ت,13950817,2692.15,2738,2692,2740.27,97752,838828990.00,22,2742
جم-ت,13950818,2695.95,2737,2686,2722.22,662622,5669365023.00,61,2740
جم-ت,13950819,2675.68,2691,2606,2695.00,476355,3996820713.00,54,2722
جم-ت,13950822,2659.54,2692,2660,2694.05,214451,1821845008.00,55,2695
جم-ت,13950823,2691.20,2691,2635,2683.60,419549,3531634979.00,22,2694
جم-ت,13950824,2722.86,2815,2720,2752.30,841007,7383178830.00,132,2684
جم-ت,13950825,2729.19,2807,2729,2802.96,1243453,11008291772.00,41,2752
جم-ت,13950826,2795.05,2900,2691,2897.63,41231235,377337297909.00,138,2803
جم-ت,13950829,2781.75,2824,2758,2890.98,76552,677768616.00,17,2898
جم-ت,13950901,2758.63,2831,2759,2873.88,199903,1766637332.00,65,2891
جم-ت,13950902,2786.18,2818,2786,2858.37,282196,2507531497.00,44,2874
جم-ت,13950903,2810.24,2830,2810,2843.80,377031,3353287613.00,59,2858
جم-ت,13950906,2817.84,2818,2780,2839.69,98033,866080084.00,29,2844
جم-ت,13950907,2817.84,2821,2786,2837.79,55974,495530652.00,20,2840
جم-ت,13950909,2802.01,2838,2786,2835.89,329512,2947009292.00,30,2838
جم-ت,13950913,2846.34,2977,2846,2970.13,1377281,12919878190.00,200,2836
جم-ت,13950914,2884.65,2913,2884,2957.47,180577,1649082225.00,47,2970
جم-ت,13950915,2912.51,3008,2913,2981.85,1016611,9582383358.00,168,2957
جم-ت,13950916,3020.47,3055,2983,3029.02,2151979,20588630351.00,174,2982
جم-ت,13950917,3011.61,3055,3012,3036.30,1693636,16242756842.00,132,3029
جم-ت,13950920,2976.15,3097,2976,3041.37,671849,6459727790.00,108,3036
جم-ت,13950921,3023.64,3096,3024,3049.92,488407,4719905715.00,115,3041
جم-ت,13950922,3055.30,3070,3033,3052.13,4279083,41249581207.00,153,3050
جم-ت,13950923,3071.13,3071,2902,3035.04,412080,3915678069.00,80,3052
جم-ت,13950924,3039.47,3061,3008,3042.95,681352,6557832475.00,64,3035
جم-ت,13950928,3055.30,3068,3009,3041.69,59196,564830104.00,30,3043
جم-ت,13950929,3008.12,3052,3008,3035.04,226550,2154398532.00,38,3042
