<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
فاراك-ت,13820331,221.83,228,222,227.63,63554,192415640.00,33,222
فاراك-ت,13820401,227.63,228,220,220.36,177705,546141930.00,44,228
فاراك-ت,13820402,219.99,221,220,220.36,287266,861599000.00,44,220
فاراك-ت,13820403,218.89,219,213,213.01,85735,249128700.00,25,220
فاراك-ت,13820404,213.01,213,212,213.09,263350,763631779.00,54,213
فاراك-ت,13820407,213.01,213,209,209.56,155313,442818832.00,44,213
فاراك-ت,13820408,209.71,210,206,207.87,276243,785505268.00,84,210
فاراك-ت,13820409,209.64,218,208,218.23,323621,927219140.00,113,208
فاراك-ت,13820410,220.36,229,220,229.10,133167,413527647.00,30,218
فاراك-ت,13820411,240.49,240,235,235.49,378665,1235006898.00,121,229
فاراك-ت,13820414,235.05,247,230,247.17,1030931,3335362807.00,214,235
فاراك-ت,13820425,257.82,258,258,257.82,1000,3510000.00,1,247
فاراك-ت,13820428,270.68,271,271,270.68,3013016,11102963960.00,387,258
فاراك-ت,13820429,284.19,284,284,284.19,3004611,11624839959.00,584,271
فاراك-ت,13820430,298.37,298,298,298.37,3001500,12192093000.00,747,284
فاراك-ت,13820431,313.28,313,313,313.28,3005348,12817809220.00,639,298
فاراك-ت,13820501,308.50,329,298,312.91,1966675,8461979735.00,485,313
فاراك-ت,13820504,312.91,321,297,312.91,2046483,8646459000.00,332,313
فاراك-ت,13820505,312.62,323,307,313.13,906065,3908116637.00,334,313
فاراك-ت,13820506,322.46,329,322,328.78,1141142,5096609514.00,240,313
فاراك-ت,13820507,345.16,345,345,345.16,721885,3392137615.00,184,329
فاراك-ت,13820508,362.42,367,345,356.32,1678508,8259621018.00,464,345
فاراك-ت,13820512,356.32,356,305,352.58,338427,1519990278.00,163,356
فاراك-ت,13820513,352.58,356,349,354.04,649697,3125813064.00,221,353
فاراك-ت,13820514,330.54,354,309,315.85,370584,1620447637.00,129,354
فاراك-ت,13820515,345.16,345,322,345.23,479177,2228369861.00,153,316
فاراك-ت,13820518,345.23,349,331,330.76,293133,1336303319.00,124,345
فاراك-ت,13820519,330.61,338,323,337.00,498350,2250734433.00,120,331
فاراك-ت,13820520,336.86,354,331,352.58,580530,2706785242.00,196,337
فاراك-ت,13820521,353.97,354,354,353.97,3252017,15671469923.00,493,353
فاراك-ت,13820522,353.97,354,354,353.97,3071000,14799149000.00,507,354
فاراك-ت,13820525,353.97,354,354,353.97,1040576,5014535744.00,233,354
فاراك-ت,13820526,353.97,354,354,353.97,511462,2464735378.00,127,354
فاراك-ت,13820527,353.97,354,354,353.97,12421,59856799.00,10,354
فاراك-ت,13820528,353.97,354,354,353.97,1859,8958521.00,3,354
فاراك-ت,13820529,371.60,372,354,353.97,14218,71928622.00,14,354
فاراك-ت,13820601,371.60,372,354,353.97,154897,783623683.00,59,354
فاراك-ت,13820602,371.60,372,354,353.97,104245,527375215.00,31,354
فاراك-ت,13820603,371.60,372,354,353.97,106580,539187980.00,56,354
فاراك-ت,13820604,371.60,372,354,353.97,172542,872889738.00,80,354
فاراك-ت,13820605,371.60,372,354,353.97,193785,980358075.00,120,354
فاراك-ت,13820608,371.60,372,354,353.97,77464,391890136.00,52,354
فاراك-ت,13820609,371.60,372,354,353.97,23701,119900959.00,36,354
فاراك-ت,13820610,371.60,372,372,371.60,313187,1584413033.00,187,354
فاراك-ت,13820611,390.11,390,372,382.91,1597691,8329527954.00,495,372
فاراك-ت,13820612,378.21,378,371,372.56,450702,2286080597.00,146,383
فاراك-ت,13820615,371.75,373,354,372.56,292015,1439059174.00,95,373
فاراك-ت,13820616,353.97,373,354,372.56,162314,783022839.00,67,373
فاراك-ت,13820617,353.97,373,354,372.56,23764,114521246.00,16,373
فاراك-ت,13820618,353.97,373,354,372.56,25387,122342483.00,18,373
فاراك-ت,13820622,353.97,373,354,372.56,9891,47667259.00,5,373
فاراك-ت,13820623,353.97,354,354,353.97,12116,58387004.00,6,373
فاراك-ت,13820624,336.34,354,336,353.97,53767,246201493.00,13,354
فاراك-ت,13820625,336.34,349,336,348.54,26318,120511782.00,13,354
فاراك-ت,13820626,331.13,331,331,331.13,121356,547072848.00,38,349
فاراك-ت,13820629,314.60,329,315,329.07,10446,44742188.00,4,331
فاراك-ت,13820630,312.62,313,313,312.62,212200,903123200.00,54,329
فاراك-ت,13820631,312.62,320,298,312.25,491684,2090361099.00,244,313
فاراك-ت,13820701,308.50,328,309,321.14,141059,616773138.00,59,312
فاراك-ت,13820705,322.46,331,322,324.96,199699,883586698.00,68,321
فاراك-ت,13820706,324.96,325,309,320.62,29217,124175110.00,11,325
فاراك-ت,13820707,304.61,321,305,320.62,1023,4244561.00,4,321
فاراك-ت,13820708,304.61,305,305,304.61,565984,2347135648.00,147,321
فاراك-ت,13820713,304.39,304,294,298.00,107725,437084822.00,65,305
فاراك-ت,13820714,304.10,313,299,304.17,373361,1546426267.00,146,298
فاراك-ت,13820715,319.37,319,319,319.30,162355,705783532.00,65,304
فاراك-ت,13820716,319.45,320,316,319.52,99435,432623319.00,41,319
فاراك-ت,13820719,315.56,316,304,314.45,29823,123808898.00,23,320
فاراك-ت,13820721,303.51,304,299,301.31,74769,304691328.00,33,314
فاراك-ت,13820722,300.64,301,288,292.34,133037,529498287.00,68,301
فاراك-ت,13820723,286.47,286,278,278.68,205862,781047065.00,66,292
فاراك-ت,13820726,285.88,293,279,285.22,102154,396687220.00,38,279
فاراك-ت,13820727,297.49,299,290,289.55,36664,147556877.00,26,285
فاراك-ت,13820728,290.14,290,286,289.33,47269,186127974.00,26,290
فاراك-ت,13820729,293.81,304,294,299.62,163515,667089984.00,57,289
فاراك-ت,13820730,314.53,315,303,303.07,20381,87269882.00,8,300
فاراك-ت,13820803,318.20,318,312,312.10,51813,224453086.00,14,303
فاراك-ت,13820804,327.68,328,322,322.39,57128,254847288.00,20,312
فاراك-ت,13820805,338.47,338,317,329.58,388172,1742042123.00,131,322
فاراك-ت,13820806,330.54,331,314,319.89,274939,1197408289.00,95,330
فاراك-ت,13820807,319.89,320,309,312.47,144309,613930570.00,66,320
فاراك-ت,13820810,312.18,312,297,301.09,142194,582971522.00,59,312
فاراك-ت,13820811,296.75,297,286,286.47,127337,496707131.00,53,301
فاراك-ت,13820812,285.73,301,285,291.46,113802,451615982.00,62,286
فاراك-ت,13820813,306.01,306,301,305.79,1069359,4452399856.00,199,291
فاراك-ت,13820814,307.03,312,306,306.74,36621,153651867.00,28,306
فاراك-ت,13820817,307.33,319,307,312.91,137116,584122053.00,58,307
فاراك-ت,13820818,316.07,323,316,317.69,335900,1452968890.00,96,313
فاراك-ت,13820819,317.69,325,318,322.75,338615,1488210052.00,97,318
فاراك-ت,13820820,323.05,323,309,313.28,408968,1744439819.00,116,323
فاراك-ت,13820821,306.30,309,299,301.60,353090,1445138716.00,88,313
فاراك-ت,13820824,300.64,301,294,298.66,171898,699050573.00,66,302
فاراك-ت,13820826,298.95,311,294,305.86,343159,1429021658.00,97,299
فاراك-ت,13820827,301.23,301,297,299.84,147360,601579557.00,78,306
فاراك-ت,13820828,299.62,303,297,298.73,328614,1336689899.00,128,300
فاراك-ت,13820901,300.94,301,291,296.09,245828,990994168.00,97,299
فاراك-ت,13820902,301.16,311,301,300.72,29231,123369668.00,16,296
فاراك-ت,13820903,315.70,316,306,306.30,32619,140195182.00,25,301
فاراك-ت,13820904,321.58,322,316,316.22,56187,245985956.00,30,306
فاراك-ت,13820908,332.01,332,319,318.93,14896,67328140.00,19,316
فاراك-ت,13820909,334.87,335,320,333.11,662226,3003610815.00,197,319
فاراك-ت,13820910,326.87,327,317,317.17,225481,973722904.00,79,333
فاراك-ت,13820911,317.10,317,309,312.40,142630,606692155.00,52,317
فاراك-ت,13820912,312.40,312,305,307.33,273672,1145138938.00,89,312
فاراك-ت,13820915,308.50,312,301,307.48,243786,1020618501.00,65,307
فاراك-ت,13820916,301.16,307,301,303.14,276391,1140836492.00,81,307
فاراك-ت,13820917,306.37,308,305,305.86,85790,357377949.00,60,303
فاراك-ت,13820918,321.14,321,308,320.77,409496,1788465172.00,78,306
فاراك-ت,13820919,323.19,323,315,318.86,237523,1031286606.00,89,321
فاراك-ت,13820922,317.83,318,314,316.00,112100,482354103.00,58,319
فاراك-ت,13820923,315.70,327,309,317.47,286116,1236658484.00,100,316
فاراك-ت,13820924,328.78,331,325,327.75,281874,1257725921.00,95,317
فاراك-ت,13820925,325.47,326,324,324.66,323998,1432290043.00,98,328
فاراك-ت,13821002,311.44,323,294,296.02,122819,494964250.00,30,325
فاراك-ت,13821003,296.02,311,296,300.94,84938,356131810.00,45,296
فاراك-ت,13821006,315.92,316,316,315.92,272361,1171424661.00,62,301
فاراك-ت,13821007,323.19,330,323,323.78,432125,1904904692.00,153,316
فاراك-ت,13821008,323.34,324,322,323.27,434853,1913948057.00,132,324
فاراك-ت,13821009,324.22,324,320,323.49,272212,1198872530.00,93,323
فاراك-ت,13821010,323.49,324,309,322.24,443734,1935449206.00,74,323
فاراك-ت,13821013,308.50,315,307,314.60,111946,470025086.00,45,322
فاراك-ت,13821014,306.01,312,305,308.58,240570,1010813198.00,73,315
فاراك-ت,13821015,308.65,314,305,306.96,182708,763216954.00,77,309
فاراك-ت,13821016,306.96,312,301,307.40,371409,1554384542.00,146,307
فاراك-ت,13821017,304.83,307,302,304.98,712761,2959038109.00,174,307
فاراك-ت,13821020,306.67,320,304,313.72,253113,1081245408.00,94,305
فاراك-ت,13821021,316.58,317,303,309.16,178080,748279748.00,89,314
فاراك-ت,13821022,306.37,308,301,303.14,196677,811278598.00,86,309
فاراك-ت,13821023,306.15,311,294,300.57,509566,2099356612.00,120,303
فاراك-ت,13821024,300.42,300,294,296.68,377990,1526714151.00,134,301
فاراك-ت,13821027,296.68,297,282,289.92,143641,561562278.00,80,297
فاراك-ت,13821028,286.25,286,275,284.26,91122,344005597.00,62,290
فاراك-ت,13821029,275.96,276,270,275.08,137211,505663098.00,57,284
فاراك-ت,13821030,261.49,271,261,270.68,106209,385721137.00,74,275
فاراك-ت,13821101,269.43,281,269,271.41,35369,132582593.00,37,271
فاراك-ت,13821104,284.93,285,277,276.63,78919,306125671.00,44,271
فاراك-ت,13821105,285.00,285,272,276.04,219717,825737109.00,104,277
فاراك-ت,13821106,273.47,283,265,273.91,112742,417875022.00,53,276
فاراك-ت,13821107,278.09,282,278,277.80,137902,525208910.00,62,274
فاراك-ت,13821108,277.65,278,272,276.40,76000,283588853.00,53,278
فاراك-ت,13821111,274.20,276,267,273.98,435911,1615602406.00,67,276
فاراك-ت,13821112,271.70,272,260,265.39,139963,498322850.00,45,274
فاراك-ت,13821114,265.31,265,252,260.39,104622,364364111.00,36,265
فاراك-ت,13821115,250.04,256,248,255.84,90641,308848549.00,34,260
فاراك-ت,13821118,256.06,264,256,257.09,81008,285827820.00,42,256
فاراك-ت,13821119,261.86,264,257,259.22,131732,467135865.00,62,257
فاراك-ت,13821120,262.23,265,259,261.35,215474,766680232.00,85,259
فاراك-ت,13821125,262.15,264,262,261.64,25504,91711129.00,22,261
فاراك-ت,13821126,260.76,262,249,259.29,59336,204914032.00,44,262
فاراك-ت,13821127,246.36,249,246,248.05,191617,645496027.00,90,259
فاراك-ت,13821128,246.07,247,242,246.88,50520,167438751.00,26,248
فاراك-ت,13821129,244.60,246,242,245.19,82122,271363976.00,34,247
فاراك-ت,13821202,246.07,247,242,244.45,233126,776058800.00,74,245
فاراك-ت,13821203,247.17,250,245,245.04,39081,131876525.00,35,244
فاراك-ت,13821204,246.73,250,242,245.48,157874,528022502.00,40,245
فاراك-ت,13821205,244.31,244,235,242.84,74059,240335564.00,33,245
فاراك-ت,13821206,239.90,246,231,240.34,125126,406960724.00,44,243
فاراك-ت,13821209,242.40,252,242,242.62,44431,151884843.00,26,240
فاراك-ت,13821210,254.74,255,246,245.77,53654,186070852.00,18,243
فاراك-ت,13821213,258.04,258,246,245.85,1740,6110960.00,5,246
فاراك-ت,13821216,258.11,258,246,246.22,6603,23201322.00,6,246
فاراك-ت,13821217,258.48,258,247,246.73,9638,33914522.00,11,246
فاراك-ت,13821218,259.00,259,247,247.39,11621,40974066.00,9,247
فاراك-ت,13821219,259.73,260,258,259.66,3168267,11202835364.00,221,247
فاراك-ت,13821220,259.73,273,260,264.95,357791,1283451459.00,48,260
فاراك-ت,13821223,265.97,266,252,262.67,67986,239051167.00,40,265
