<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
خاور-ت,13980515,2138.92,2183,2078,2132.81,35376567,74118673968.00,3736,2158
خاور-ت,13980516,2127.72,2217,2119,2167.43,25641423,54594754088.00,2911,2133
خاور-ت,13980519,2193.90,2383,2160,2320.13,58738214,133873842774.00,5846,2167
خاور-ت,13980520,2443.32,2494,2375,2430.08,43698411,104317528635.00,4916,2320
خاور-ت,13980522,2439.25,2545,2292,2441.28,30521918,73178882165.00,3992,2430
خاور-ت,13980523,2464.70,2657,2465,2588.90,39421137,100256979967.00,4468,2441
خاور-ت,13980526,2621.48,2782,2599,2716.16,47515451,126758897600.00,5082,2589
خاور-ت,13980527,2777.24,2800,2580,2687.65,33642215,88831888602.00,4081,2716
خاور-ت,13980528,2682.56,2769,2588,2687.65,24047636,63477337280.00,3013,2688
خاور-ت,13980530,2731.43,2768,2647,2701.90,33560061,89072345998.00,3854,2688
خاور-ت,13980602,2758.91,2839,2718,2771.13,25204340,68595532157.00,3269,2702
خاور-ت,13980603,2778.26,2778,2494,2592.97,55307701,140861857382.00,6057,2771
خاور-ت,13980604,2657.11,2737,2616,2689.69,27392919,72363821973.00,3039,2593
خاور-ت,13980605,2687.65,2688,2520,2601.12,41764019,106698947014.00,4919,2690
خاور-ت,13980606,2341.51,2462,2342,2351.69,67004819,154772462871.00,5757,2601
خاور-ت,13980609,2136.89,2290,2117,2137.90,33370330,70083169812.00,2713,2352
خاور-ت,13980610,2073.77,2136,2074,2076.82,83106936,169536790412.00,6428,2138
خاور-ت,13980611,2036.10,2086,2015,2026.94,34207817,68095175640.00,3165,2077
خاور-ت,13980612,1966.87,2087,1967,2041.19,80162665,160741626225.00,7107,2027
خاور-ت,13980613,2102.27,2102,2097,2102.27,14157827,29235525485.00,1300,2041
خاور-ت,13980616,0,0,0,2102.27,0,0.00,0,2102
خاور-ت,13980617,0,0,0,2102.27,0,0.00,0,2102
خاور-ت,13980620,0,0,0,2102.27,0,0.00,0,2102
خاور-ت,13980623,0,0,0,2102.27,0,0.00,0,2102
خاور-ت,13980624,0,0,0,2102.27,0,0.00,0,2102
خاور-ت,13980625,2227.49,2227,2227,2227.49,1140527,2495473076.00,80,2102
خاور-ت,13980626,2293.66,2294,2161,2224.44,82309121,179813288164.00,7500,2227
خاور-ت,13980627,2161.32,2161,2161,2161.32,3411811,7243274753.00,375,2224
خاور-ت,13980630,2161.32,2161,2161,2161.32,1804282,3830490686.00,167,2161
خاور-ت,13980631,2161.32,2161,2161,2161.32,2213605,4699483415.00,209,2161
خاور-ت,13980701,2260.07,2294,2161,2212.22,34852337,75730458761.00,3454,2161
خاور-ت,13980702,2160.30,2188,2097,2120.60,19337540,40287279227.00,1810,2212
خاور-ت,13980703,2057.48,2057,2057,2057.48,13581636,27448486356.00,1050,2121
خاور-ت,13980706,2006.57,2087,1996,2005.56,39118422,77074503752.00,4176,2057
خاور-ت,13980707,1955.67,2023,1945,1960.76,46293511,89184161119.00,4309,2006
خاور-ت,13980708,1982.14,2019,1966,2005.56,42826948,84373237606.00,3830,1961
خاور-ت,13980709,1985.20,2035,1945,1956.69,42070214,80843545036.00,3492,2006
خاور-ت,13980710,1904.77,1933,1899,1900.70,39482030,73719672780.00,3386,1957
خاور-ت,13980713,1863.03,1955,1852,1902.73,29146883,54466344353.00,2873,1901
خاور-ت,13980714,1866.08,1902,1846,1857.94,23898053,43624752671.00,2355,1903
خاور-ت,13980715,1904.77,1913,1859,1910.88,27643403,51881079419.00,2126,1858
خاور-ت,13980716,1962.80,1963,1854,1887.46,13885523,25742500857.00,1258,1911
خاور-ت,13980717,1832.49,1853,1831,1831.47,17999731,32389146438.00,1470,1887
خاور-ت,13980720,1817.22,1878,1778,1789.73,19825287,34862611861.00,2081,1831
خاور-ت,13980721,1738.83,1761,1737,1737.81,29676335,50671148176.00,2455,1790
خاور-ت,13980722,1685.89,1721,1686,1685.89,9728880,16112399775.00,877,1738
خاور-ت,13980723,1636.00,1636,1636,1636.00,5703976,9166289432.00,393,1686
خاور-ت,13980724,1587.14,1587,1587,1587.14,1653029,2577072211.00,235,1636
خاور-ت,13980728,1508.75,1509,1509,1508.75,2646372,3921923304.00,238,1587
خاور-ت,13980729,1463.95,1506,1464,1465.99,32660540,47034049484.00,2550,1509
خاور-ت,13980730,1476.17,1510,1436,1484.32,19311225,28156700889.00,1857,1466
خاور-ت,13980801,1528.09,1528,1486,1520.97,18088302,27024771637.00,1492,1484
خاور-ت,13980804,1565.76,1566,1566,1565.76,2590966,3984905708.00,204,1521
خاور-ت,13980806,1612.59,1613,1613,1612.59,336314,532721376.00,48,1566
خاور-ت,13980808,1693.02,1693,1693,1693.02,477022,793287586.00,54,1613
خاور-ت,13980811,1742.90,1743,1696,1738.83,20251532,34590374711.00,1550,1693
خاور-ت,13980812,1771.41,1791,1733,1782.60,14041380,24587515127.00,1286,1739
خاور-ت,13980813,1826.38,1836,1762,1808.06,14382041,25545362949.00,1788,1783
خاور-ت,13980814,1754.10,1822,1754,1772.42,10715973,18657755264.00,1317,1808
خاور-ت,13980818,1812.13,1822,1767,1792.78,8797101,15493231059.00,1093,1772
خاور-ت,13980819,1766.32,1792,1740,1743.92,6741836,11549304586.00,766,1793
خاور-ت,13980820,1718.47,1760,1692,1715.41,13322883,22446104966.00,1488,1744
خاور-ت,13980821,1755.12,1755,1698,1731.70,7409635,12603594046.00,975,1715
خاور-ت,13980822,1729.67,1736,1680,1702.18,13100059,21907228064.00,1406,1732
خاور-ت,13980825,1660.44,1688,1651,1655.35,8202003,13335143323.00,919,1702
خاور-ت,13980826,1606.48,1606,1606,1606.48,858541,1354777698.00,115,1655
خاور-ت,13980827,1558.63,1612,1559,1569.83,17381653,26801861249.00,1527,1606
خاور-ت,13980828,1598.34,1617,1587,1612.59,8870136,14053380493.00,726,1570
خاور-ت,13980829,1660.44,1660,1638,1660.44,10803519,17618203571.00,931,1613
خاور-ت,13980902,1708.29,1708,1658,1682.84,8727704,14423746792.00,1022,1660
خاور-ت,13980903,1727.63,1728,1685,1704.21,6715182,11241283921.00,956,1683
خاور-ت,13980904,1718.47,1748,1692,1713.38,10903489,18355305186.00,1292,1704
خاور-ت,13980905,1717.45,1717,1662,1664.51,26458245,43254607474.00,2483,1713
خاور-ت,13980906,1614.63,1670,1615,1634.99,17956721,28840450502.00,1907,1665
خاور-ت,13980909,1667.56,1684,1632,1665.53,17216963,28165650120.00,1635,1635
خاور-ت,13980910,1667.56,1715,1668,1709.30,16118241,27059913690.00,1514,1666
خاور-ت,13980911,1756.13,1760,1691,1743.92,22158101,37953985085.00,1979,1709
خاور-ت,13980912,1745.95,1782,1715,1749.01,15375010,26420488425.00,1457,1744
خاور-ت,13980913,1781.59,1801,1751,1791.77,25133078,44242013384.00,2512,1749
خاور-ت,13980916,1822.31,1845,1797,1815.18,23890583,42602384486.00,2521,1792
خاور-ت,13980917,1868.12,1869,1843,1868.12,11857467,21761207727.00,1190,1815
خاور-ت,13980918,1924.11,1924,1902,1924.11,16738273,31634090139.00,1635,1868
خاور-ت,13980919,1981.12,1981,1883,1955.67,22624683,43472712994.00,2084,1924
خاور-ت,13980920,1903.75,1993,1898,1924.11,18859455,35643642583.00,2050,1956
خاور-ت,13980923,1951.60,1952,1888,1919.02,21624231,40772341022.00,2206,1924
خاور-ت,13980924,1941.42,1955,1874,1909.86,18380045,34478387310.00,1840,1919
خاور-ت,13980925,1895.61,1921,1855,1882.37,24520052,45327737149.00,2528,1910
خاور-ت,13980926,1850.81,1924,1851,1880.34,23429706,43270830414.00,2456,1882
خاور-ت,13980927,1893.57,1936,1881,1932.26,26292789,49907277245.00,2240,1880
خاور-ت,13980930,1989.27,1989,1955,1985.20,16100747,31403772983.00,1545,1932
خاور-ت,13981001,2043.22,2043,1985,2016.76,15675975,31048477083.00,1850,1985
خاور-ت,13981002,2020.83,2067,1957,1988.25,33149809,64725606097.00,3146,2017
خاور-ت,13981003,1985.20,1999,1939,1978.07,20826020,40456524122.00,1990,1988
خاور-ت,13981004,2024.90,2037,1975,2021.85,32128444,63810770340.00,2617,1978
خاور-ت,13981007,2081.91,2082,2082,2081.91,4804894,9826008230.00,372,2022
خاور-ت,13981008,2144.01,2144,2083,2141.98,32774944,68956907711.00,2117,2082
خاور-ت,13981009,2248.87,2249,2249,2248.87,7553709,16686143181.00,596,2142
خاور-ت,13981010,2316.06,2316,2236,2306.90,82308842,186545780539.00,6458,2249
خاور-ت,13981011,2361.87,2375,2291,2359.84,19055642,44169067508.00,1836,2307
خاور-ت,13981014,2289.59,2290,2290,2289.59,1092618,2457297882.00,150,2360
خاور-ت,13981015,2221.38,2221,2221,2221.38,2477475,5405850450.00,280,2290
