<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
بايكا-ت,13930327,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930328,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930331,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930401,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930402,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930403,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930404,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930407,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930408,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930409,0,0,0,47.83,0,0.00,0,48
