<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
فملي-ت,13861207,76.05,79,76,77.67,1894360,13545278820.00,485,78
فملي-ت,13861208,77.13,78,76,76.27,2257018,15840360234.00,526,78
فملي-ت,13861211,76.12,77,76,76.16,1106120,7744655431.00,274,76
فملي-ت,13861212,75.83,76,75,76.05,737858,5150431691.00,205,76
فملي-ت,13861213,76.04,78,76,76.79,1258684,8971753699.00,296,76
فملي-ت,13861214,78.10,78,77,77.60,1243841,8966715784.00,254,77
فملي-ت,13861215,79.14,79,78,79.07,2758655,20079493883.00,444,78
فملي-ت,13861219,80.61,81,80,79.54,821472,6078297602.00,245,79
فملي-ت,13861220,80.34,80,78,79.30,1731669,12629329240.00,223,80
فملي-ت,13861221,77.71,79,78,78.87,1705570,12281144507.00,142,79
فملي-ت,13861222,78.86,79,78,78.79,12937452,93919164648.00,132,79
فملي-ت,13861225,78.79,79,78,78.68,448429,3228992040.00,136,79
فملي-ت,13861226,78.69,79,78,78.68,762077,5517220771.00,87,79
فملي-ت,13861227,78.74,80,79,79.02,580772,4277916232.00,130,79
فملي-ت,13861228,80.59,81,79,79.29,394139,2924116041.00,68,79
فملي-ت,13870105,80.84,81,78,79.34,280487,2058325660.00,86,79
فملي-ت,13870107,78.37,80,78,79.29,226963,1646406246.00,71,79
فملي-ت,13870110,80.70,81,80,79.66,555212,4131417584.00,163,79
فملي-ت,13870111,81.18,81,80,80.38,2575386,19252637190.00,175,80
فملي-ت,13870114,81.98,82,81,81.01,913178,6892532845.00,163,80
فملي-ت,13870117,82.63,83,81,81.26,369522,2810478254.00,97,81
فملي-ت,13870118,82.88,83,81,81.38,163389,1246656690.00,24,81
فملي-ت,13870119,83.00,83,81,81.43,63256,483337646.00,17,81
فملي-ت,13870120,83.05,83,82,82.29,1221548,9338733760.00,186,81
فملي-ت,13870121,83.93,84,82,83.83,9340421,72081115779.00,950,82
فملي-ت,13870124,83.10,84,82,83.45,596590,4523057641.00,191,84
فملي-ت,13870125,81.79,83,82,83.34,151033,1137128887.00,29,83
فملي-ت,13870126,81.68,83,82,82.56,1265368,9542330801.00,308,83
فملي-ت,13870127,83.48,84,83,82.80,480596,3704171054.00,166,83
فملي-ت,13870128,83.64,84,82,82.81,245630,1874816198.00,130,83
فملي-ت,13870131,83.43,83,81,82.68,285033,2144795393.00,109,83
فملي-ت,13870201,81.47,83,81,82.50,323367,2424141326.00,119,83
فملي-ت,13870202,81.43,82,81,82.11,558139,4155666392.00,145,83
فملي-ت,13870203,80.93,82,81,82.04,216422,1618842924.00,62,82
فملي-ت,13870204,82.01,84,81,82.42,940024,7180922665.00,250,82
فملي-ت,13870207,83.71,84,82,82.64,1069680,8203389113.00,173,82
فملي-ت,13870208,83.96,84,83,82.77,326944,2514596632.00,112,83
فملي-ت,13870209,82.77,83,81,82.58,491854,3707584046.00,149,83
فملي-ت,13870210,82.04,83,81,82.47,2399719,18018372536.00,116,83
فملي-ت,13870211,82.47,82,81,82.37,444916,3357175315.00,103,82
فملي-ت,13870214,82.07,82,81,81.83,786355,5848907513.00,191,82
فملي-ت,13870215,80.34,81,80,81.33,711857,5256859531.00,185,82
فملي-ت,13870216,80.16,82,80,81.30,247621,1846499867.00,89,81
فملي-ت,13870217,82.21,83,81,81.51,753680,5686872113.00,154,81
فملي-ت,13870223,83.64,84,83,83.05,1462147,11300263323.00,162,82
فملي-ت,13870224,85.53,86,86,85.53,3562753,28053117122.00,323,83
فملي-ت,13870225,85.98,87,85,86.11,3721309,29502471685.00,568,86
فملي-ت,13870228,84.23,86,84,85.58,1199143,9392264770.00,194,86
فملي-ت,13870229,85.02,86,84,85.53,1925092,15111020558.00,261,86
فملي-ت,13870230,83.76,86,84,85.49,969479,7625164819.00,235,86
فملي-ت,13870231,83.81,85,84,85.40,513396,4021804552.00,164,85
فملي-ت,13870301,84.73,86,85,85.37,6168685,48315289930.00,372,85
فملي-ت,13870304,85.27,87,85,85.42,390676,3082461603.00,165,85
فملي-ت,13870305,85.81,86,84,85.23,486784,3785728901.00,166,85
فملي-ت,13870306,84.53,88,84,87.08,4143693,33297646116.00,484,85
فملي-ت,13870307,87.23,88,86,86.99,2448244,19606123948.00,374,87
فملي-ت,13870308,87.45,89,87,87.93,2146364,17500282480.00,289,87
فملي-ت,13870311,87.93,88,85,87.15,1004405,7965570382.00,255,88
فملي-ت,13870312,86.36,86,85,86.02,1004197,7817302680.00,158,87
فملي-ت,13870313,86.23,86,84,85.73,450547,3504993850.00,161,86
فملي-ت,13870319,83.77,85,84,85.35,478889,3699120257.00,174,86
فملي-ت,13870320,85.27,87,85,85.41,1761770,13868536071.00,234,85
فملي-ت,13870321,85.46,88,85,87.32,5630928,45334554833.00,499,85
فملي-ت,13870322,88.15,90,88,88.40,1581201,12943010985.00,383,87
فملي-ت,13870325,88.00,88,86,86.48,1786658,14129928369.00,354,88
فملي-ت,13870326,84.84,87,84,85.75,1582090,12439982735.00,290,86
فملي-ت,13870327,86.83,88,86,86.95,1452699,11743523722.00,230,86
فملي-ت,13870328,89.55,90,87,87.09,124876,1029475474.00,26,87
فملي-ت,13870329,89.69,90,89,88.56,1313706,10847269402.00,99,87
فملي-ت,13870401,91.21,91,90,91.18,3489788,29296515980.00,479,89
فملي-ت,13870402,93.91,94,91,93.59,4564638,39331544379.00,539,91
فملي-ت,13870403,93.42,93,91,92.53,2107615,17932030717.00,323,94
فملي-ت,13870404,89.76,92,45,91.51,227605568,945908313567.00,160,93
فملي-ت,13870405,88.77,91,89,91.32,1746971,14629127216.00,217,92
فملي-ت,13870408,92.33,94,92,91.83,1515634,12880362317.00,237,91
فملي-ت,13870409,91.79,93,92,92.00,731651,6221263743.00,240,92
فملي-ت,13870410,93.82,95,94,94.75,3844067,33528365589.00,308,92
فملي-ت,13870411,97.58,98,98,97.58,2613958,23481184714.00,205,95
فملي-ت,13870412,100.50,101,20,98.13,806917247,4640935672416.00,122,98
فملي-ت,13870415,83.27,98,83,98.13,91385665,700562521570.00,2,98
فملي-ت,13870417,44.97,98,45,98.13,231585794,958881028992.00,3,98
فملي-ت,13870431,86.90,87,83,84.62,7732042,60234311198.00,1298,98
فملي-ت,13870501,84.73,86,84,84.68,851477,6644807458.00,292,85
فملي-ت,13870502,86.82,87,45,84.78,5743640,27139661347.00,268,85
فملي-ت,13870505,83.64,85,82,82.45,2204776,16711696877.00,327,85
فملي-ت,13870506,81.80,82,80,81.05,1433805,10584110492.00,297,82
فملي-ت,13870507,80.93,81,79,80.68,635771,4664897658.00,175,81
فملي-ت,13870508,82.24,83,81,81.36,1096154,8288088357.00,247,81
فملي-ت,13870512,81.46,81,79,80.35,1025844,7468277443.00,216,81
فملي-ت,13870513,78.98,80,78,79.12,1448529,10452939252.00,261,80
فملي-ت,13870514,77.99,78,77,78.34,807324,5714091996.00,188,79
فملي-ت,13870515,76.00,77,76,76.06,2798112,19592855197.00,405,78
فملي-ت,13870516,74.95,75,74,75.37,728231,4950839996.00,153,76
فملي-ت,13870519,73.80,74,73,74.36,1048743,7060981695.00,198,75
فملي-ت,13870520,74.95,75,74,74.31,721945,4933054797.00,168,74
فملي-ت,13870521,74.91,75,72,73.91,509562,3401781277.00,122,74
فملي-ت,13870522,71.71,73,72,72.64,1324220,8740036911.00,125,74
فملي-ت,13870523,70.47,83,70,70.79,200163514,1532017635421.00,233,73
فملي-ت,13870526,70.75,71,69,70.76,150938,977160854.00,64,71
فملي-ت,13870528,70.76,71,70,70.68,315676,2039511018.00,106,71
فملي-ت,13870529,69.98,71,70,70.64,216357,1397649528.00,90,71
فملي-ت,13870530,71.15,73,71,71.75,1225037,8203326790.00,161,71
فملي-ت,13870602,73.90,74,72,72.15,437584,2976882342.00,44,72
فملي-ت,13870603,74.31,74,72,72.19,49632,339530562.00,18,72
فملي-ت,13870604,74.36,74,73,73.49,1379538,9442936810.00,136,72
