<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
وبصادر-ت,13890108,69.88,72,69,70.07,467582,516624901.00,36,70
وبصادر-ت,13890109,70.59,72,70,70.14,252614,279931740.00,28,70
وبصادر-ت,13890110,70.39,72,70,70.20,651862,720040066.00,36,70
وبصادر-ت,13890111,71.54,72,70,70.20,271389,297271310.00,16,70
وبصادر-ت,13890114,70.20,73,70,70.78,2263808,2534110425.00,143,70
وبصادر-ت,13890115,72.82,73,72,71.42,1454329,1660000279.00,78,71
وبصادر-ت,13890116,72.05,73,72,71.48,727031,816028837.00,50,71
وبصادر-ت,13890117,71.48,73,71,71.67,1758607,1984762680.00,97,71
وبصادر-ت,13890118,72.18,74,72,73.97,4791675,5558459807.00,122,72
وبصادر-ت,13890121,76.53,77,75,76.46,6363918,7615737858.00,218,74
وبصادر-ت,13890122,79.08,79,79,79.02,4965261,6146993118.00,123,76
وبصادر-ت,13890123,81.76,82,76,80.49,9947696,12537989975.00,437,79
وبصادر-ت,13890124,77.74,79,78,80.30,301647,367374845.00,30,80
وبصادر-ت,13890125,77.55,78,78,80.30,35742,43390788.00,7,80
وبصادر-ت,13890128,77.55,78,78,80.30,805,977270.00,1,80
وبصادر-ت,13890129,77.55,78,78,80.23,68876,83615464.00,7,80
وبصادر-ت,13890130,77.48,80,77,77.80,8301404,10110070875.00,407,80
وبصادر-ت,13890131,78.51,79,75,77.04,1998966,2374089860.00,140,78
وبصادر-ت,13890201,76.59,77,74,76.59,952988,1113840740.00,75,77
وبصادر-ت,13890204,74.04,74,74,76.53,147881,171268932.00,17,77
وبصادر-ت,13890205,73.91,74,74,75.82,1338926,1549142382.00,55,77
وبصادر-ت,13890206,73.20,73,73,74.80,1945355,2230080457.00,93,76
وبصادر-ت,13890207,73.97,76,72,73.59,4374883,5028102165.00,197,75
وبصادر-ت,13890208,74.74,76,73,73.84,950041,1114087018.00,79,74
وبصادر-ت,13890211,74.16,74,73,73.78,1510200,1739118046.00,61,74
وبصادر-ت,13890212,73.52,74,72,73.52,1255259,1430831318.00,88,74
وبصادر-ت,13890213,74.61,75,73,73.40,1383102,1583337276.00,70,74
وبصادر-ت,13890214,73.40,76,73,75.25,4341360,5136780687.00,134,73
وبصادر-ت,13890215,75.95,78,76,77.29,4859806,5886922574.00,199,75
وبصادر-ت,13890218,79.78,80,78,79.15,3785180,4726380337.00,193,77
وبصادر-ت,13890219,81.64,82,80,80.10,1932184,2467414766.00,155,79
وبصادر-ت,13890220,81.51,82,77,79.46,2522527,3110504041.00,112,80
وبصادر-ت,13890221,77.93,78,77,78.89,1084422,1303946760.00,92,79
وبصادر-ت,13890222,77.74,78,77,78.83,325161,394351362.00,47,79
وبصادر-ت,13890225,77.93,82,78,79.34,1173493,1487334484.00,102,79
وبصادر-ت,13890226,81.13,82,80,81.96,5653575,7255355615.00,194,79
وبصادر-ت,13890228,84.77,85,85,84.77,16735139,22207529453.00,400,82
وبصادر-ت,13890229,87.71,88,88,87.71,16421930,22547309890.00,334,85
وبصادر-ت,13890301,87.71,89,85,86.04,7029819,9467253765.00,368,88
وبصادر-ت,13890302,83.68,85,83,84.58,2507160,3259844401.00,130,86
وبصادر-ت,13890303,83.62,88,84,84.89,1206501,1622219518.00,87,85
وبصادر-ت,13890304,86.24,86,84,84.89,193530,257640929.00,39,85
وبصادر-ت,13890305,82.72,84,82,82.21,4738058,6084919389.00,198,85
وبصادر-ت,13890308,84.32,84,80,82.21,1929377,2481816914.00,114,82
وبصادر-ت,13890309,82.08,82,80,81.89,862655,1086631541.00,58,82
وبصادر-ت,13890310,79.21,81,79,81.76,570210,722992590.00,35,82
وبصادر-ت,13890311,81.32,83,81,81.89,1193218,1539546747.00,63,82
وبصادر-ت,13890312,83.04,85,83,84.13,4284483,5670918498.00,138,82
وبصادر-ت,13890316,86.24,86,81,83.30,2439172,3145412417.00,112,84
وبصادر-ت,13890317,82.40,82,80,82.66,1333981,1689031568.00,127,83
وبصادر-ت,13890318,80.81,81,80,81.76,1793519,2249487569.00,209,83
وبصادر-ت,13890319,80.49,80,79,81.64,389643,486932625.00,43,82
وبصادر-ت,13890322,78.89,81,79,81.51,514150,644854221.00,40,82
وبصادر-ت,13890323,79.27,82,79,81.45,517542,654956843.00,40,82
وبصادر-ت,13890324,79.98,82,79,81.38,1107806,1407349284.00,53,81
وبصادر-ت,13890325,79.85,84,80,81.96,2689029,3473035787.00,165,81
وبصادر-ت,13890326,83.68,84,82,81.96,285706,368795234.00,46,82
وبصادر-ت,13890329,82.28,83,80,81.83,999845,1274323178.00,47,82
وبصادر-ت,13890330,81.83,82,82,81.83,2163807,2772941526.00,82,82
وبصادر-ت,13890331,80.49,83,80,81.76,1087664,1388362957.00,56,82
وبصادر-ت,13890401,81.76,85,81,82.02,1430481,1849955255.00,38,82
وبصادر-ت,13890402,83.04,83,82,82.28,1417810,1842175190.00,51,82
وبصادر-ت,13890406,82.40,83,82,82.28,164756,211984704.00,19,82
وبصادر-ت,13890407,82.28,82,82,82.28,80374,102950848.00,9,82
وبصادر-ت,13890408,82.40,83,82,82.15,1387800,1779407471.00,40,82
وبصادر-ت,13890409,83.04,84,82,82.28,916485,1187858956.00,43,82
وبصادر-ت,13890412,81.76,84,82,82.34,790082,1020569948.00,35,82
وبصادر-ت,13890413,82.59,83,82,82.34,722500,929193764.00,40,82
وبصادر-ت,13890414,82.40,84,82,82.40,165768,216428480.00,27,82
