<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
ثزاگرس-ت,13941124,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941125,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941126,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941127,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941128,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941201,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941202,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941203,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941204,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941205,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941208,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941209,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941210,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941211,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941212,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941215,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941216,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941217,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941218,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941219,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941222,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941224,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941225,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941226,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950107,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950108,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950109,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950110,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950111,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950114,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950115,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950116,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950117,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950118,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950121,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950122,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950123,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950124,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950125,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950128,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950129,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950130,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950131,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950201,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950204,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950205,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950206,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950207,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950208,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950211,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950212,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950213,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950214,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950215,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13950218,0,0,0,528.09,0,0.00,0,528
