<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
دابور-ت,13821108,364.12,364,361,361.15,210,3698970.00,2,361
دابور-ت,13821111,364.17,364,361,361.21,210,3699400.00,2,361
دابور-ت,13821114,364.21,364,362,362.16,2908,51252510.00,3,361
دابور-ت,13821115,364.25,364,363,362.72,2504,44135424.00,4,362
دابور-ت,13821118,364.23,364,363,363.26,3269,57616260.00,4,363
دابور-ت,13821120,363.26,363,363,363.26,100,1757900.00,1,363
دابور-ت,13821126,363.26,363,363,363.26,200,3515800.00,1,363
دابور-ت,13821129,363.26,363,363,363.26,400,7031600.00,3,363
دابور-ت,13821210,363.26,363,363,363.26,1560,27423240.00,4,363
دابور-ت,13821216,363.24,363,363,363.24,350,6152440.00,3,363
دابور-ت,13821218,361.60,363,362,363.19,215,3763195.00,3,363
دابور-ت,13830117,361.56,362,362,362.43,5545,97022685.00,6,363
دابور-ت,13830130,362.43,362,362,362.43,121,2122219.00,1,362
دابور-ت,13830207,351.29,362,351,362.24,210,3575300.00,2,362
دابور-ت,13830209,351.29,361,351,360.86,1510,25674630.00,3,362
دابور-ت,13830213,360.59,361,361,360.84,735510,12834649250.00,5,361
دابور-ت,13830214,360.80,379,361,360.88,735891,13491815700.00,6,361
دابور-ت,13830215,378.92,379,363,362.95,736388,13503139026.00,3,361
دابور-ت,13830216,381.05,381,381,381.05,557745,10284817800.00,4,363
دابور-ت,13830222,381.05,381,381,381.05,105,1936200.00,1,381
دابور-ت,13830227,381.05,381,381,381.05,2817,51945480.00,8,381
دابور-ت,13830230,381.05,381,381,381.05,90,1659600.00,1,381
دابور-ت,13830304,380.99,381,381,381.03,135,2489015.00,2,381
دابور-ت,13830309,380.99,381,381,381.01,550,10140360.00,2,381
دابور-ت,13830313,381.01,381,381,381.01,95,1751610.00,1,381
دابور-ت,13830324,380.99,381,381,380.99,1520,28025050.00,4,381
دابور-ت,13830423,380.99,381,381,380.99,450,8296650.00,1,381
دابور-ت,13830503,379.85,381,380,380.92,460,8456240.00,2,381
دابور-ت,13830507,379.62,380,380,379.95,9007,165481050.00,7,381
دابور-ت,13830510,379.79,380,380,379.93,252,4631578.00,2,380
دابور-ت,13830512,379.31,380,379,379.91,270,4955810.00,4,380
دابور-ت,13830706,360.92,372,361,371.36,13659,245475628.00,18,380
دابور-ت,13830708,371.36,371,371,371.36,212,3809852.00,1,371
دابور-ت,13830721,369.48,371,369,371.29,735396,13148885220.00,3,371
دابور-ت,13830722,369.89,371,370,371.17,1010,18079620.00,3,371
دابور-ت,13830727,369.89,371,370,371.15,32,573410.00,2,371
دابور-ت,13830728,369.87,371,370,371.07,675,12082932.00,3,371
دابور-ت,13830802,369.89,371,370,370.96,1010,18079520.00,3,371
دابور-ت,13830803,369.89,371,370,370.90,540510,9669729490.00,3,371
دابور-ت,13831001,206.64,207,207,206.64,10000,100000000.00,1,371
دابور-ت,13831002,216.97,217,198,206.60,300210,3152059980.00,4,207
دابور-ت,13831006,216.91,217,208,207.61,2377,24946869.00,6,207
دابور-ت,13831008,217.99,218,218,217.99,24000,253176000.00,93,208
دابور-ت,13831009,219.25,219,218,218.05,1210,12837520.00,8,218
دابور-ت,13831012,228.94,229,219,219.23,2623,29055079.00,8,218
دابور-ت,13831013,219.47,219,219,219.23,610,6478690.00,2,219
دابور-ت,13831014,219.50,219,219,219.23,1462,15529234.00,7,219
دابور-ت,13831016,219.60,220,219,219.25,1510,16046600.00,9,219
دابور-ت,13831020,219.76,220,219,219.27,1110,11804610.00,3,219
دابور-ت,13831026,221.11,221,219,219.35,1186,12689350.00,3,219
دابور-ت,13831027,221.11,221,220,219.60,3534,37813070.00,2,219
دابور-ت,13831105,221.52,222,220,219.78,2442,26171380.00,12,220
دابور-ت,13831106,221.52,222,220,219.85,1040,11147990.00,7,220
دابور-ت,13831114,219.85,220,220,219.85,2880,30640320.00,16,220
دابور-ت,13831118,219.85,220,220,219.85,282,3000198.00,2,220
دابور-ت,13831119,219.83,220,220,219.83,1560,16595280.00,8,220
دابور-ت,13831127,208.87,220,209,219.68,326,3300438.00,2,220
دابور-ت,13831204,219.68,220,220,219.68,2324,24706444.00,16,220
دابور-ت,13831205,219.68,220,220,219.68,784,8334704.00,5,220
دابور-ت,13831210,219.68,220,220,219.68,2000,21262000.00,13,220
دابور-ت,13831211,219.68,220,220,219.68,1000,10631000.00,3,220
دابور-ت,13831212,219.68,220,220,219.68,470,4996570.00,1,220
دابور-ت,13840121,219.52,220,220,219.52,200,2124600.00,1,220
دابور-ت,13840123,208.87,219,209,219.39,283,2865654.00,2,220
دابور-ت,13840210,208.44,215,208,215.13,9408,94951233.00,11,219
دابور-ت,13840212,215.09,215,215,215.11,1010,10513100.00,2,215
دابور-ت,13840217,215.11,215,215,215.11,100,1041000.00,1,215
دابور-ت,13840218,214.91,215,215,215.07,4022,41837920.00,41,215
دابور-ت,13840220,215.07,215,215,215.07,2400,24979200.00,14,215
دابور-ت,13840226,214.72,215,215,214.99,5370,55799800.00,3,215
دابور-ت,13840227,214.27,215,214,214.91,2246,23289084.00,3,215
دابور-ت,13840228,214.29,215,214,214.82,3010,31227595.00,17,215
دابور-ت,13840231,214.39,215,214,214.80,210,2178950.00,2,215
دابور-ت,13840304,214.25,215,214,214.62,7453,77269501.00,6,215
دابور-ت,13840307,214.27,215,214,214.60,410,4251450.00,2,215
دابور-ت,13840308,214.27,215,214,214.56,1604,16632016.00,11,215
دابور-ت,13840325,196.31,196,196,196.31,500,4750000.00,1,215
دابور-ت,13840328,196.31,196,196,196.31,1470284,13967698000.00,2,196
دابور-ت,13840329,196.31,196,196,196.31,1470140,13966330000.00,5,196
دابور-ت,13840330,196.31,196,196,196.31,1470132,13966254000.00,2,196
دابور-ت,13840331,196.31,196,196,196.31,1470110,13966045100.00,3,196
دابور-ت,13840401,196.33,196,196,196.31,1404538,13344515528.00,2,196
دابور-ت,13840408,196.31,196,196,196.31,10,95000.00,1,196
دابور-ت,13840420,196.27,196,196,196.29,2100,19947110.00,3,196
دابور-ت,13840428,195.65,196,196,196.25,1010,9562970.00,2,196
دابور-ت,13840504,192.71,196,193,195.92,2110,19669410.00,3,196
دابور-ت,13840505,192.57,196,193,195.83,458,4269682.00,2,196
دابور-ت,13840525,186.06,194,186,193.58,5535,49840780.00,4,196
دابور-ت,13840529,183.91,194,184,193.58,11,102580.00,2,194
دابور-ت,13840601,183.91,194,184,193.56,60,538670.00,2,194
دابور-ت,13840606,183.89,193,184,193.25,760,6767770.00,2,194
دابور-ت,13840608,183.89,193,184,192.69,1410,12551850.00,8,193
دابور-ت,13840609,183.85,192,184,192.47,610,5430940.00,3,193
دابور-ت,13840616,182.86,192,183,192.40,120,1066500.00,2,192
دابور-ت,13840927,182.80,183,183,182.80,2350,20788100.00,4,192
دابور-ت,13840928,182.77,183,183,182.77,1100,9729500.00,2,183
دابور-ت,13841004,182.75,183,183,182.75,10,88440.00,1,183
دابور-ت,13841010,182.77,183,183,182.77,140,1238300.00,1,183
دابور-ت,13841011,182.73,183,183,182.73,685,6057455.00,4,183
دابور-ت,13841227,154.98,155,155,154.98,916,6870000.00,1,183
دابور-ت,13850424,206.64,207,207,206.64,2000,20000000.00,1,155
