<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
امين-ت,13991126,7184.73,7319,7104,7110.86,4857640,51461374070.00,7976,7245
امين-ت,13991127,6969.86,7017,6970,6983.29,9403227,97788071640.00,8980,7111
امين-ت,13991128,6983.29,7037,6983,6990.00,5057556,52637088600.00,7741,6983
امين-ت,13991129,6983.29,7003,6983,6983.29,5938056,61777343630.00,7305,6990
امين-ت,13991202,7003.43,7003,6983,6983.29,8094035,84193718740.00,8874,6983
امين-ت,13991203,6983.29,7010,6983,6983.29,4510075,46912490160.00,6781,6983
امين-ت,13991204,6983.29,6990,6983,6983.29,4526859,47084497630.00,7670,6983
امين-ت,13991205,6983.29,6997,6983,6983.29,7570411,78743284390.00,13313,6983
امين-ت,13991206,6983.29,6990,6983,6983.29,7863016,81780532370.00,18593,6983
امين-ت,13991209,6983.29,6990,6983,6983.29,5272800,54841030330.00,7322,6983
امين-ت,13991210,6983.29,6997,6983,6983.29,5065402,52683312460.00,7591,6983
امين-ت,13991211,6983.29,6990,6983,6983.29,9388604,97645298170.00,10765,6983
امين-ت,13991212,6983.29,6997,6983,6983.29,8792170,91447357630.00,10406,6983
امين-ت,13991213,6990.00,6990,6983,6983.29,4527750,47091994520.00,7028,6983
امين-ت,13991216,6983.29,6997,6983,6983.29,4283019,44551281760.00,7152,6983
امين-ت,13991217,6983.29,6997,6983,6983.29,2986517,31067758680.00,5580,6983
امين-ت,13991218,6983.29,6997,6983,6983.29,6148827,63960636950.00,13677,6983
امين-ت,13991219,6983.29,6997,6983,6983.29,6133587,63808561080.00,16879,6983
امين-ت,13991220,6996.71,7003,6983,6990.00,3538229,36829083290.00,7195,6983
امين-ت,13991223,6990.00,7050,6983,6990.00,5223286,54381134320.00,8868,6990
امين-ت,13991224,0,0,0,6990.00,0,0.00,0,6990
امين-ت,13991225,0,0,0,6990.00,0,0.00,0,6990
امين-ت,13991226,0,0,0,6990.00,0,0.00,0,6990
امين-ت,13991227,0,0,0,6990.00,0,0.00,0,6990
امين-ت,14000107,0,0,0,6990.00,0,0.00,0,6990
امين-ت,14000108,0,0,0,6990.00,0,0.00,0,6990
امين-ت,14000110,7400.00,0,0,6990.00,0,0.00,0,6990
امين-ت,14000111,7300.00,7300,7160,7060.00,1699775,12227012290.00,1856,6990
امين-ت,14000114,6990.00,7050,6990,7020.00,3928587,27483676810.00,5774,7060
امين-ت,14000115,6990.00,7010,6930,7010.00,2596912,18159468940.00,4121,7020
امين-ت,14000116,6990.00,7010,6990,7000.00,3988875,27895316460.00,5248,7010
امين-ت,14000117,7000.00,7020,6990,7000.00,4249916,29717054580.00,5908,7000
